"cod_cent";"id";"nombre";"tipo_elem";"st_x";"st_y"
"86014";5318;"AV. AVIACION GIRO A NAVALMORAL DE LA MATA";"URBANOS";434049.316240281;4469887.28958743
"86015";5319;"AV. AVIACION ENTRE NAVALMORAL DE LA MATA Y MIRABEL";"URBANOS";433876.036066235;4469930.44967333
"86027";5329;"RAFAEL FINAT ENTRE GRAL. SALIQUET Y BLAS CABRERA";"URBANOS";434534.265811772;4470080.51429227
"86030";5331;"MAESTRA JUSTA FREIRE ENTRE GANDO Y BLAS CABRERA";"URBANOS";435061.414987103;4470122.76556117
"86031";5332;"BLAS CABRERA ENTRE JOSE CADALSO Y MAESTRA JUSTA FREIRE";"URBANOS";434940.738987092;4470157.67035908
"87026";7108;"(TACTICO) SALIDA M-40 NORTE (GR-10)";"URBANOS";442029.721981266;4468311.05366883
"87027";9935;"RUTILO E-O (PERIANA-AV. ROSALES)";"URBANOS";441729.243621045;4468804.21436768
"87029";9939;"(TACTICO) SALIDA BRICOMART";"URBANOS";441776.002170576;4468693.49428039
"87030";9944;"AV. ROSALES N-S (SILVINA-SILVINA)";"URBANOS";441601.198049498;4468844.10112079
"95007";4547;"CARAMUEL S-N(JUAN TORNERO-Pº EXTREMADURA)";"URBANOS";438426.779000084;4474057.41047708
"95008";5012;"CARAMUEL N-S(Pº EXTREMADURA-JUAN TORNERO)";"URBANOS";438428.563381255;4474018.31611029
"95009";5004;"Pº EXTREMADURA E-O(CARAMUEL-PTA. ANGEL)(CARRIL ABIERTO)";"URBANOS";438379.162387254;4474145.20530174
"95010";5018;"PTA. ANGEL N-S(AV. PORTUGAL-Pº EXTREMADURA)";"URBANOS";438229.861661254;4474202.89806855
"95037";5184;"(TACTICO)MARIA DEL CARMEN N-S(CAMPILLO-P.OLIVOS)";"URBANOS";437917.309333957;4473308.67242771
"96001";10253;"GTA. VALLE DE ORO (VALLE DE ORO - OPORTO)";"URBANOS";438124.052495709;4471251.8483489
"96002";10254;"VALLE DE ORO (RIO DE ORO - GTA. VALLE DE ORO)";"URBANOS";438097.894828687;4471315.92504916
"98010";4919;"(TACTICO) SAN MANUEL GIRO IZDA. A A-5 (DIRECCION MADRID)";"URBANOS";435633.382683051;4472792.80493956
"23008";6979;"San Francisco de Sales S-N - Guzmán el Bueno-Santander";"URBANOS";439721.580422842;4477369.16371653
"60402";7080;"(TACTICO)Entrada Edificio Nuevos Ministerios (Delante G.6) - (TACTICO)Entrada Edificio Nuevos Ministerios (Delante G.6)";"URBANOS";441463.86723414;4477400.17362453
"61017";5531;"Av.Burgos N-S - Ntra.Sra. del Recuerdo- Pl.Duque de Pastrana";"URBANOS";442705.242456788;4480225.46494869
"62064";5676;"Bravo Murillo N-S - Pasaje Remonta-Azucenas";"URBANOS";441059.578057936;4479646.97490387
"62065";5677;"Infanta Mercedes S-N - Pedro Villar-San Felipe";"URBANOS";441161.370811321;4479460.86035312
"11005";4082;"P: CHOPERA O-E(PL. GENERAL MAROTO -PL. LEGAZPI)";"URBANOS";441015.282619633;4471706.06697548
"02007";3862;"Dr. Esquerdo S-N  - Pez Volador-Moneda";"URBANOS";443305.499626307;4474099.36974689
"02036";3602;"Estrella Polar O-E - Pez Austral-Sirio";"URBANOS";443704.770489316;4473799.85932971
"02068";9980;"Alde Sainz Baranda E-O - Marqués de Corbera- M-30";"URBANOS";444113.051466522;4474961.39943308
"97004";5764;"Cartagena 103 N-S - Mataelpino - Av. America";"URBANOS";442956.136017619;4477004.11725781
"97005";5765;"Cartagena N-S - Av.America - Coslada";"URBANOS";443023.937344112;4476866.80399541
"97006";5766;"Cartagena  86 S-N - Coslada - Av.America";"URBANOS";443077.465736952;4476805.91188859
"97010";5767;"Av.Memoria S-N - Reyes Católicos - Av.Complutense";"URBANOS";438595.991916847;4476958.80919371
"97002";5762;"Av.America 27  E-O - Cartagena - Fco.Silvela";"URBANOS";442918.594925188;4476907.39161472
"97003";5763;"Av.America 22 O-E - Pilar de Zaragoza - Cartagena";"URBANOS";442884.095795876;4476880.26943128
"97012";5769;"Av.Juán Herrera O-E  - Paul Guinard -Gta.Cardenal Cisneros";"URBANOS";438367.169573799;4476991.61212549
"97013";5770;"Av. Complutense N-S  - Arquitecto López Otero - Gta.Cardenal Cisneros";"URBANOS";438470.70997826;4477197.54701172
"97039";4261;"Bailen N-S - Requena-Cuesta de la Vega";"URBANOS";439574.823320645;4474336.38073677
"97040";3707;"Mayor E-O - Sacramento-Bailen";"URBANOS";439659.133852778;4474293.00849159
"97077";3515;"Salida Calle 30 E-O - (By-Pass M-30 -Gta.Pirámides)a 280mts";"URBANOS";439745.146662296;4472464.78504085
"97079";4704;"Salida calle30 E-O - Marqués de Vadillo-Gta.Pirámides a 280mts";"URBANOS";439728.850232716;4472464.8247844
"97404";4137;"(TACTICO)Méndez Álvaro O-E(Giro a Retama) - Titán-M-30";"URBANOS";442658.300182667;4471751.26061316
"97407";7100;"(TACTICA) Méndez Álvaro E-O(Giro a Sabal - Oriana-Sabal";"URBANOS";442260.862676657;4472236.91817711
"97408";7099;"(TACTICA)Sabal S-N - Mezquite - Mendez Alvaro";"URBANOS";442226.008679289;4472226.65703134
"40004";5786;"Av. Buenos Aires - Av. Pablo Neruda-Pedro Laborde";"URBANOS";444691.563076593;4470658.6939104
"40005";5787;"Av. Pablo Neruda - Lago San Martín-Av. Buenos Aires";"URBANOS";444825.245368178;4470554.03799052
"41058";6946;"Av. Albufera - Rafael Alberti-Fuengirola";"URBANOS";445801.001514179;4471133.93117933
"41059";10063;"C/. Pío Felipe - El Bosco-Jadraque";"URBANOS";445055.652889265;4472283.33898682
"41060";10064;"C/. Pío Felipe - Jose Luis Saura-Mohernando";"URBANOS";444917.859579434;4472153.17008295
"41061";10161;"Av. Albufera 306 O-E  -  (M-40-Tranvía de Arganda)";"URBANOS";446346.149398228;4470807.38588896
"41062";10160;"Av. Albufera 434 O-E  - (Tranvía Arganda-Cocherón Villa)";"URBANOS";446511.371693939;4470707.76053447
"41063";10159;"Av. Albufera 321 E-O  - (Calle G- Bruno Abundez)";"URBANOS";446513.917780631;4470717.39452108
"41403";5864;"C/. Santiago Alió - Santiago Alió-Av. Albufera";"URBANOS";445345.28074432;4471380.98902028
"41405";5866;"Av. Albufera - Tranvía de Arganda- Bruno Abúndez";"URBANOS";446428.380177633;4470767.54493717
"44010";5916;"C/. Alcalá - Lago Constanza-Ezequiel Solana";"URBANOS";445153.408136299;4476246.93601573
"44027";3756;"C/. Alcalá - San Romualdo-Miguel Yuste";"URBANOS";447133.179017174;4477161.92997787
"44029";5927;"C/. Virgen de la Alegria - Virgen de la Alegría- Alcalá";"URBANOS";444237.786978978;4476162.05250066
"44033";5931;"C/. José Villena  - Jose Villena-Alcalá";"URBANOS";444488.15529769;4476066.64316622
"44034";5932;"C/. Alcalde López Casero  - Alcalde López Casero-Alcalá";"URBANOS";444502.888582713;4476214.88104613
"44035";5933;"C/. Mateo García  - Mateo García- Alcalá";"URBANOS";444711.358300574;4476093.59332283
"44036";5934;"C/. Lago Constanza  - Lago Constanza-Alcalá";"URBANOS";445153.393332572;4476192.56365496
"44039";5937;"C/. Vicente Espinel  - Vicente Espinel-Alcalá";"URBANOS";445728.229100119;4476550.1443537
"44040";5938;"C/. Misterios - Misterios-Alcalá";"URBANOS";445915.686546733;4476798.11040178
"44041";5939;"C/. Arturo Soria - López de Aranda-Alcalá";"URBANOS";445917.604253591;4476880.34284311
"44405";5946;"C/. Concejal Julio Gómez - Concejal Julio Gómezz-Alcalá";"URBANOS";444943.626780259;4476229.03223325
"45015";5961;"Av. Institución Libre Enseñanza - Villaescusa-Nicolás Salmerón";"URBANOS";447099.819427881;4474720.80447207
"45016";5962;"C/. Julián Camarillo - Albarraciín-Institución Libre Enseñanza";"URBANOS";446374.219533338;4476257.45177537
"45017";5963;"C/. Ascao - Pl. Villaflor-Institución Libre Enseñanza";"URBANOS";446237.125848564;4476180.11654338
"45022";5968;"Pl. Alsacia - Aquitania-Av. Guadalajara";"URBANOS";447290.037945943;4474481.73397364
"45023";5969;"C/. Aquitania - Pl. Alsacia-Capri";"URBANOS";447325.953281319;4474464.98932544
"45024";5970;"C/. Nicolás Salmerón - Pl. Alsacia-Matamorosa";"URBANOS";447121.535209325;4474542.03288927
"45027";5973;"Av. Institución Libre Enseñanza - Pl. Alsacia-Pobladura del Valle";"URBANOS";447180.702278855;4474606.55988751
"46416";6061;"C/. Agastia - Arturo Baldasano-José Silva";"URBANOS";444248.721818119;4478661.3424207
"47020";6081;"Av. San Luis - Arturo Soria-Condado de Treviño";"URBANOS";443214.716698761;4481261.76995025
"45021";5967;"Pl. Alsacia - Malmoe-Institución Libre Enseñanza";"URBANOS";447211.606213573;4474435.59451684
"47410";6110;"C/. Eladio López Vilches - Mesena-Av. San Luis";"URBANOS";443800.702116397;4480793.07129559
"31014";4507;"FRANCOS RODRIGUEZ O-E(POLICIA-STO ANGEL DE LA GUARDA)";"URBANOS";439531.480709062;4479065.51613234
"31039";3638;"NUMANCIA S-N(DR.FEDERICO RUBIO Y GALI-PABLO IGLESIAS)";"URBANOS";439643.484309517;4478513.93992081
"32016";3408;"AV. BETANZOS N-S(LA BAQEZA-MELCHOR FERNANDEZ ALMAGRO)";"URBANOS";439789.321832965;4481064.52252704
"32054";7024;"(TACTICO) SINESIO DELGADO O-E (GIRO A HOSPITAL CARLOSIII)";"URBANOS";440947.580763962;4480869.43149123
"33014";10032;"MONFORTE DE LEMOS O-E (PUENTECESURES - PEDRO RICO)";"URBANOS";441366.107306026;4481385.60616119
"33018";4601;"ARZOBISPO MORCILLO E-O(TZNEL A 180M) (ACC.TORRES-PEDRO RICO)";"URBANOS";441769.104622998;4481454.2340206
"33023";4606;"AV.MONFORTE  LEMOS  E-O(TZNEL 80M)(P:CASTELLANA-PEDRO RICO) ";"URBANOS";441599.016594513;4481132.45478481
"33402";7141;"(TACTICO) PUENTECESURES S-N";"URBANOS";441057.954421193;4481400.91898612
"43002";5415;"AV.MONFORTE DE LEMOS O-E(AV.BETANZOS-PL.VERMN)";"URBANOS";439837.692632447;4481256.13305835
"90012";3444;"(TACTICO) P: MELANCSLICOS S-N(P: IMPERIAL-RONDA DE SEGOVIA)";"URBANOS";439148.595439744;4473766.86553527
"24018";4752;"CARPETANA ENTRE NTRA. SRA VALVANERA Y LAGUNA";"URBANOS";437170.020900775;4471790.51011547
"24040";4770;"(TACTICO) VILLAMANIN S-N GIRO HACIA VILLAGARCIA (A-5 - VILLASANDINO)";"URBANOS";436207.624962808;4473208.62197093
"36031";4884;"ARROYO POZUELO O-E(GTA. RIO ZANCARA-COVATILLAS)";"URBANOS";434136.204998587;4478473.53253278
"38007";4928;"(TACTICO) AV. POBLADOS O-E (GIRO A ERICA)";"URBANOS";435777.995656507;4470658.22699481
"38043";4958;"(TACTICO) CARCASTILLO E-O";"URBANOS";437371.289139604;4470096.64845017
"38048";6824;"(TACTICO)LATERAL CTRA. TOLEDO S-N(M40-POBLADOS)10 mts.";"URBANOS";439022.254692706;4469646.0731985
"02069";9979;"Alde Sainz Baranda E-O(Giro a M-30 - Marqués Corbera- M-30";"URBANOS";444112.367442928;4474955.92724433
"98009";4920;"(TACTICO) PROLONG. YEBENES ACCESO A-5";"URBANOS";435657.539462033;4472780.72316046
"06042";3982;"Velazquez S-N (Entrada Tunel) - General Oraa-Maria Molina";"URBANOS";442165.047396607;4476609.05855467
"07018";10193;"Conde Peñalver N-S(Giro a Maldonado) - (Diego de León-Maldonado)";"URBANOS";442861.261836248;4476364.40286305
"12040";4146;"General Lacy S-N - Canarias-Ancora";"URBANOS";441484.286641244;4472795.88889519
"12003";4111;"Pº Delicias O-E - Batalla del Salado-Pº Delicias";"URBANOS";441148.966837339;4473060.57611201
"12004";4112;"Pº Delicias S-N - Ancora-Delicias";"URBANOS";441247.724805664;4472960.23090817
"12005";3729;"Palos de la Frontera E-O - Pº Delicias -Batalla del Salado";"URBANOS";441215.386958369;4472931.72564173
"12008";4115;"Pº Delicias S-N - Caceres- General Palanca";"URBANOS";441197.796926005;4472440.48913637
"12009";4116;"Pº Delicias S-N - Tomas Breton-Caceres";"URBANOS";441187.087530861;4472324.53624128
"12010";4117;"Caceres 9, O-E - Batalla del Salado-Pº Delicias";"URBANOS";441094.550258459;4472435.13970033
"12011";4118;"Juan Vera E-O - Juana Doña-Pº Delicias";"URBANOS";441259.640507434;4472167.49489107
"12039";4145;"Ancora E-O - Mendez Alvaro-General Lacy";"URBANOS";441609.351805577;4472898.8248575
"63021";5708;"Jaén E-O - San Antonio-Bravo Murillo";"URBANOS";440531.964718174;4478198.76181972
"63022";5709;"Hernani E-O - Istúriz-Bravo Murillo";"URBANOS";440512.9450641;4477965.50362419
"63023";5710;"Reina Victoria O-E - Marques de Lerma-Gta.Cuatro Caminos";"URBANOS";440258.287103589;4477801.70272361
"63024";5711;"Raimundo Fdez.Villaverde O-E - Alenza-Ponzano";"URBANOS";440730.545594588;4477771.19199414
"63029";5716;"Raimundo Fdez.Villaverde E-O - Orense-Edgar Neville";"URBANOS";441078.036396154;4477758.7606951
"63030";5717;"(AFOROS)Raimundo Fdez.Villaverde E-O - Edgar Neville-Aviador Zorita";"URBANOS";440971.882256345;4477766.89214186
"63031";5718;"Raimundo Fdez.Villaverde E-O - Cicerón-Gta.Cuatro Caminos";"URBANOS";440694.391702575;4477792.71847741
"63032";5719;"Orense N-S - Hernani-Raimundo Fdez.Villaverde";"URBANOS";441131.846640836;4477882.84660358
"63034";5721;"Orense S-N - Raimundo Fdez.Villaverde-Hernani";"URBANOS";441130.101832409;4477780.86744437
"63035";5722;"Orense S-N - Basílica-Reina Mercede";"URBANOS";441157.130401683;4478106.37812765
"63037";5724;"Orense N-S - Reina Mercedes-Basílica";"URBANOS";441158.326777729;4478196.28081887
"63038";5725;"Orense N-S - Basílica-Hernani";"URBANOS";441147.310331442;4478044.17634208
"63027";5714;"Raimundo Fdez.Villaverde O-E(Puente) - Orense-PºCastellana";"URBANOS";441146.665717705;4477742.58455437
"63028";5715;"Raimundo Fdez.Villaverde E-O(Lateral) - PºCastellana- Orense";"URBANOS";441249.266599572;4477751.12869208
"97011";5768;"Ctra. A-6 N-S(Lateral) (Entrada a Gta.Cardenal Cisneros) - Paul Guinard - Gta.Cardenal Cisneros";"URBANOS";438393.167138973;4477082.69885227
"97035";3412;"Av.Federico Rubio S-N  - Pablo Iglesias  - Almansa";"URBANOS";440044.412728648;4477988.66703366
"44014";5920;"C/. Alcalá - Pileo-Hermanos de Pablo";"URBANOS";445579.317327962;4476519.37104243
"47001";6062;"C/. Arturo Soria - Manuel Uribe-Añastro";"URBANOS";443673.82857893;4479866.89008503
"47002";6063;"C/. Arturo Soria - Añastro-Ramonet";"URBANOS";443622.444245107;4480121.77525547
"47035";6096;"C/. Arturo Soria  - Laúd-Briviesca";"URBANOS";443766.461755638;4481734.4981859
"47036";6097;"C/. Arturo Soria  - Dalia-Violin";"URBANOS";443580.564201579;4481491.73367564
"47041";10167;"C/ Serrano Galvache - Bausa - Arturo Soria";"URBANOS";443445.299915561;4480493.58141606
"46411";6056;"C/. Arturo Soria - Fernández Caro-María Portugalete";"URBANOS";445380.182437177;4477529.77104191
"46412";6057;"C/. Marqués de Pico Velasco 53 - Misterios-Arturo Soria";"URBANOS";445472.451996392;4477440.10660092
"46413";6058;"C/. López de Aranda - Gral Aranaz-Arturo Soria";"URBANOS";445800.493390867;4477194.48122598
"46414";6059;"C/. Mesena - Emilio Rubin-Navarro Amandi";"URBANOS";444194.603544647;4479408.15258736
"53016";6147;"C/. Gutierrez de Cetina  - Vital Aza-Ascao";"URBANOS";445675.760635868;4475955.29403851
"53019";6149;"Av. Marqués de Corbera  - Santa Prisca-Av. Daroca";"URBANOS";445014.846176022;4475625.71141923
"54004";6196;"C/. Casalarreina - Av. Daroca-Ezcaray";"URBANOS";447952.272293545;4473444.14572665
"55015";6235;"Av. de los Andes - Abelias-Pl. Yucatán";"URBANOS";446963.456465951;4478331.65332598
"55025";6242;"C/. Ulises - Ulises-Asura";"URBANOS";444546.821976448;4478825.21572581
"55047";6259;"Ctra. Canillas - Servator-Pegaso";"URBANOS";445138.803903129;4479563.88712258
"55402";6272;"C/. Ricardo San Juan - Ricardo San Juan-Ctra. Canillas";"URBANOS";444764.132424952;4479665.41552615
"56037";6317;"C/. Gregorio Sánchez Herráez - Barranquilla-Barichara";"URBANOS";445975.020895862;4481018.39238314
"57407";6353;"C/. Jardines de Aranjuez - Pº. de la Alameda-Av. Logroño";"URBANOS";448904.499516438;4478516.87764969
"59028";6382;"Av. Badajoz - M-30-Salvador de Madariaga";"URBANOS";444291.51474956;4477097.7952791
"64023";6408;"Av. Guadalajara  - Rumania-Marsella";"URBANOS";448324.469846703;4475105.65769049
"64024";6409;"C/. Suecia - Marsella-Av. Canillejas a Vicálvaro";"URBANOS";448288.151304565;4474914.59190025
"65015";6431;"C/. Fuente Carrantona  - Mario Cabré-Av. Doctor García Tapia";"URBANOS";446482.075588676;4473282.60095841
"65049";6458;"C/. José Bergamin - José Bergamín-Fuente Carrantona";"URBANOS";446593.006042767;4473755.19864852
"66021";10241;"Av. Arcentales - M-40 - Vial 1";"URBANOS";449258.037580096;4476117.393
"66022";10240;"Vial 1 - Entrada Av. Arcentales";"URBANOS";449278.080164618;4476242.33258325
"67402";6127;"C/. Alcalde Luis Marichalar - Corregidor Diego Valderrábano-Primavera de Praga";"URBANOS";444246.208809745;4473839.38397576
"67406";6465;"C/. Arroyo Media Legua - M-23-Alcalde Garrido Juaristi";"URBANOS";444813.956380515;4474167.66729614
"67407";6466;"C/. Alcalde Garrido Juaristi - Alcalde Garrido Juaristi-Arroyo Media Legua";"URBANOS";444712.316454169;4474067.74792225
"67601";6984;"Bulevar José Prat - Av. Democracia-Cordel Pavones";"URBANOS";447602.406572317;4472211.89620455
"67602";6986;"Bulevar José Prat - Bulevar Indalecio Prieto-Cordel Pavones";"URBANOS";447404.582056891;4472205.73534486
"67613";9946;"Camino Vinateros - Arroyo Belincoso-Arroyo Media Legua";"URBANOS";444661.07334162;4473745.91425654
"67022";6439;"Av. Doctor García Tapia - Fondo de Saco Av. Dr. García Tapia-Arroyo de la Media Legua";"URBANOS";444692.273834449;4473928.63591229
"67023";6463;"Av. Doctor García Tapia - Fondo saco Av. Doctor García Tapia-Arroyo de la Media Legua";"URBANOS";444663.865006739;4473930.06193658
"67401";6126;"Camino Vinateros  - M-30-Manuel Machado";"URBANOS";444126.931295725;4473762.32015078
"79048";6920;"Santo Domingo de la Calzada - Giro a la izquierda";"URBANOS";443991.891478934;4484010.17453285
"79049";6593;"Vía de servicio - Salida hacía a A-1";"URBANOS";444027.713003771;4483922.5519323
"79032";6625;"Camino Fuente de la Mora - Av. Manoteras-Príncipe Carlos";"URBANOS";444077.246619723;4482088.31343162
"79045";6592;"Av. Santo Domingo de la Calzada - Ana de Austria-Sauceda";"URBANOS";444105.058249462;4483882.20483803
"79046";6921;"Av. Santo Domingo de la Calzada - Valcarlos-Sauceda";"URBANOS";443868.380574176;4484073.71964184
"79047";3699;"Acceso desde A-1 - A1-Av. Santo Domingo de la Calzada";"URBANOS";444115.718627011;4483931.55857299
"79052";6826;"María Tudor - María Tudor-Av. Francisco Pi y Margall";"URBANOS";443969.899947933;4482939.58328208
"82410";5225;"Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Pasado Gr. 1)";"URBANOS";444820.22415067;4469680.78350448
"82411";5202;"C/. Sierra Gador - Manuel Velez-Sierra Vieja";"URBANOS";447320.048236149;4470321.73069229
"82412";5205;"C/. Real Arganda - Serrania Ronda-Jesus del Pino";"URBANOS";447400.015738355;4470291.62203078
"82414";3772;"C/. Sierra Torcal - Monte Montjuich-Real Arganda";"URBANOS";447710.788849756;4470281.31823616
"83004";5233;"Ctra. Vicalvaro a Vallecas - Bruno Abundez-Av. Democracia";"URBANOS";446887.197005143;4470686.1652222
"83005";5234;"Arboleda - Arboleda-Ctra. Villaverde a Vallecas";"URBANOS";446989.129545618;4470810.60742723
"83006";9837;"Ctra. Vicalvaro a Vallecas - Av. Democracia-Bruno Abundez";"URBANOS";446903.492948463;4470697.45664084
"83007";9834;"Ctra. Vicalvaro a Vallecas - Av. Albufera-Bruno Abundez";"URBANOS";446707.967230754;4470667.50698493
"83009";10158;"Albufera 424 O-E Cambio Sentido - Cocheron Villa-Jardinera";"URBANOS";446644.420193942;4470610.3146518
"88005";5361;"Av. Ensanche de Vallecas - Alto de la Sartenilla-Peñaranda de Bracamonte";"URBANOS";448208.974019202;4469154.4549173
"29014";9908;"AV.COMPLUTENSE S-N (CIEMAT -AV.MIRAFLORES)";"URBANOS";438273.301145001;4478770.67361836
"89009";5381;"Av. Suertes - Rafael Leon-Jose Gutierrez";"URBANOS";449137.312381808;4468943.09668947
"89301";6991;"Delante grupo 11 - Delante grupo 11";"URBANOS";449049.332506231;4468974.2726227
"11025";4096;"EMBAJADORES S-N(ANTRACITA-BOLMVAR)(TZNEL A 190MTS)";"URBANOS";441359.062797634;4471485.45813002
"11026";4097;"EMBAJADORES S-N(BRONCE-ANTRACITA)(SUPERFICIE)";"URBANOS";441411.628889488;4471375.4818644
"11027";4098;"EMBAJADORES S-N(BRONCE-ANTRACITA)(TZNEL A 60MTS)";"URBANOS";441404.565196697;4471375.95732103
"11028";4099;"EMBAJADORES S-N(BRONCE -ANTRACITA)(TUNEL A 130MTS)";"URBANOS";441463.107799277;4471248.48414877
"89007";5379;"Cañada Santisimo - Av. Ensanche Vallecas-Av. Cerro Milano";"URBANOS";449262.269048778;4468585.91806206
"89008";5380;"Av. Ensanche Vallecas - Adolfo Marsillach-Cañada Santisimo";"URBANOS";449303.475619945;4468451.51408246
"11029";4100;"PASEO MOLINO E-O(LEGAZPI-EMBAJADORES)";"URBANOS";441265.988441422;4471497.29079485
"29012";5410;"(TACTICO) AV. COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA)";"URBANOS";438241.648167715;4478923.29820879
"31001";4495;"(MICRO) FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS)";"URBANOS";440294.602494703;4478883.24026832
"31002";4496;"Francos Rodriguez O-E(Juan Encina-Jersnima Llorente)";"URBANOS";440232.460715564;4478883.65005693
"31003";4497;"Francos Rodriguez E-O(Margaritas-Josi Calvo)";"URBANOS";440174.122473295;4478891.48210543
"31004";3524;"Francos Rodriguez O-E(Pamplona-Juan Encina)";"URBANOS";440148.35399202;4478889.29970702
"31005";4498;"(AFOROS) FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA)";"URBANOS";439951.580078642;4478933.16125072
"31006";4499;"FRANCOS RODRIGUEZ E-O(P: DIRECCISN-OFELIA NIETO)";"URBANOS";439913.101309857;4478964.54912484
"31007";4500;"OFELIA NIETO N-S(ANTONIO NZQEZ-FRANCOS RODRIGUEZ)";"URBANOS";439843.330839897;4479111.72447685
"31008";4501;"PABLO IGLESIAS N-S(FRANCOS RODRIGUEZ-MOGUER)";"URBANOS";439762.53446621;4478957.97409801
"31009";4502;"FRANCOS RODRIGUE E-O(OFELIA NIETO-STO. ANGEL DE LA GUARDA)";"URBANOS";439725.44014068;4479013.11869103
"31010";4503;"STO. ANGEL DE LA GUARDA N-S(SANCHEZ PRECIADO-FRANCOS RDGUEZ)";"URBANOS";439681.492520566;4479150.00896926
"31011";4504;"FRANCOS RODRIGUEZ E-O(STO. ANGEL DE LA GUARDA-POLICIA)";"URBANOS";439614.769373535;4479037.17617989
"31016";4509;"(AFOROS) FRANCOS RODRIGUEZ E-O(COLEGIO PALOMA-DEHESA  VILLA)";"URBANOS";439348.876527186;4479149.70730924
"31017";4510;"(AFOROS) FRANCOS RODRIGUE O-E(DEHESA DE LA VILLA-PIRINEOS)";"URBANOS";439239.126533976;4479187.66639708
